mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
PEUGEOT,308,1.5 BlueHDi 130ch S&S Allure Business,Diesel /,103 798 km,/ 2020 /,Manuelle,0,1,1,1,1,1,1,26 299 €
PEUGEOT,208,e-208 136ch Allure Pack,Electrique /,14 650 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,26 299 €
RENAULT,Captur,1.6 E-Tech hybride 145ch Evolution,Hybride /,10 km,/ 2023 /,Automatique,1,1,1,1,1,0,1,26 299 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine E6.d-TEMP,Essence /,72 311 km,/ 2019 /,Manuelle,1,0,1,1,1,0,1,26 299 €
BMW,X2,sDrive16d 116ch M Sport Euro6d-T,Diesel /,34 538 km,/ 2021 /,Manuelle,0,1,1,1,1,1,1,26 299 €
DACIA,Sandero,1.0 TCe 90ch Expression,Essence /,8 990 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,26 299 €
PEUGEOT,208,e-208 136ch GT Line,Electrique /,27 648 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,26 299 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Pack,Essence /,4 000 km,/ 2022 /,Manuelle,0,0,1,1,1,0,0,26 299 €
RENAULT,Captur,1.6 E-Tech Plug-in 160ch Initiale Paris,Hybride R /,38 471 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,26 299 €
RENAULT,Clio,1.3 TCe 140 Techno Caméra Gps Carplay 1900Kms Gtie 06/2025,Essence /,3 000 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,26 299 €
DACIA,Logan,1.0 SCe 75ch Ambiance -18,Essence /,48 586 km,/ 2018 /,Manuelle,1,0,0,1,0,0,0,26 299 €
DS,Ds 7 Crossback,E-TENSE 4x4 300ch Grand Chic,Hybride R /,70 733 km,/ 2020 /,Automatique,1,0,0,0,1,1,0,31 999 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure,Essence /,78 226 km,/ 2021 /,Manuelle,1,1,1,1,1,0,1,31 999 €
DACIA,Sandero,1.0 SCe 65ch Confort -22,Essence /,23 911 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,31 999 €
MERCEDES,Vito,114 CDI Mixto Long Select Propulsion 9G-Tronic,Diesel /,50 401 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,31 999 €
CITROEN,C-Zero,Confort,Electrique /,52 466 km,/ 2016 /,Automatique,1,0,0,1,1,0,0,31 999 €
TOYOTA,C-Hr,1.8 Hybride 122ch Design E-CVT,Hybride /,9 900 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,31 999 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c Allure Business S&S EAT8,Essence /,53 761 km,/ 2019 /,Automatique,0,1,1,1,1,0,1,31 999 €
RENAULT,Austral,1.2 TCe mild hybrid advanced 130ch Techno,Essence M /,11 650 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,31 999 €
PEUGEOT,508,HYBRID 225ch GT e-EAT8,Hybride R /,49 662 km,/ 2019 /,Automatique,1,0,1,0,1,0,0,31 999 €
RENAULT,Clio,1.0 SCe 65ch Life,Essence /,22 259 km,/ 2020 /,Manuelle,1,1,1,0,0,0,0,31 999 €
FORD,Kuga,2.5 Duratec 225ch PHEV ST-Line Business BVA,Hybride R /,12 000 km,/ 2022 /,Automatique,1,0,1,1,1,1,1,31 999 €
SMART,Fortwo Coupe,EQ 82ch prime,Electrique /,100 km,/ 2024 /,Automatique,0,0,1,1,1,1,1,31 999 €
NISSAN,Leaf,150ch 40kWh Business 19.5,Electrique /,34 081 km,/ 2021 /,Automatique,1,0,1,1,1,1,0,31 999 €
CITROEN,C5 Aircross,Hybrid 225ch Shine e-EAT8,Hybride R /,5 955 km,/ 2022 /,Automatique,1,0,1,1,1,0,1,31 999 €
RENAULT,Express,1.3 TCe 100ch Essentiel,Essence /,10 km,/ 2023 /,Manuelle,0,0,1,0,0,0,1,31 999 €
PEUGEOT,2008,1.2 PureTech 110ch Style S&S,Essence /,66 577 km,/ 2017 /,Manuelle,1,1,1,0,0,0,0,31 999 €
PEUGEOT,Partner,M 950kg BlueHDi 130ch S&S,Diesel /,15 km,/ 2023 /,Manuelle,0,0,1,1,0,0,0,31 999 €
RENAULT,Kadjar,1.7 Blue dCi 150ch Intens,Diesel /,56 674 km,/ 2019 /,Manuelle,0,1,1,1,1,1,1,31 999 €
PEUGEOT,208,e-208 136ch GT,Electrique /,32 355 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,31 999 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,10 000 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,31 999 €
MERCEDES,Classe A,180 CDI 1.8 Business Executive 7G-DCT,Diesel /,72 753 km,/ 2013 /,Automatique,1,0,1,1,1,1,0,31 999 €
OPEL,Mokka,1.2 Turbo 130ch Elegance Business BVA8,Essence /,33 341 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,31 999 €
RENAULT,Captur,1.3 TCe mild hybrid 160ch RS Line EDC,Essence M /,4 780 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,31 999 €
BMW,I4,eDrive35 286ch M Sport,Electrique /,27 000 km,/ 2022 /,Automatique,1,0,1,1,1,1,1,31 999 €
RENAULT,Arkana,1.6 E-Tech 145ch RS Line -21B,Hybride /,39 664 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,31 999 €
OPEL,Grandland X,1.5 D 130ch Ultimate,Diesel /,58 200 km,/ 2019 /,Manuelle,0,1,1,1,1,1,1,31 999 €
RENAULT,Clio,1.0 TCe 100ch Intens - 20,Essence /,41 305 km,/ 2020 /,Manuelle,1,1,1,1,1,0,1,31 999 €
JAGUAR,Xk Coupe,5.0 V8 R,Essence /,44 221 km,/ 2012 /,Automatique,1,0,1,1,1,0,1,31 999 €
PORSCHE,Cayenne Coupe,3.0 V6 462ch E-Hybrid,Hybride R /,60 400 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,31 999 €
PEUGEOT,3008,1.2 PureTech 130ch GT Line S&S,Essence /,105 809 km,/ 2017 /,Manuelle,0,1,1,1,1,0,1,31 999 €
PEUGEOT,508 Sw,PureTech 130ch S&S GT EAT8,Essence /,20 699 km,/ 2023 /,Automatique,1,0,1,0,1,1,1,33 999 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,7 915 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,33 999 €
PEUGEOT,308,1.2 Puretech 130ch Allure S&S EAT6 5p,Essence /,91 372 km,/ 2017 /,Automatique,1,1,1,0,1,1,0,33 999 €
CITROEN,C4,PureTech 130ch Feel S&S EAT6,Essence /,27 815 km,/ 2017 /,Automatique,1,0,1,1,1,0,1,33 999 €
PEUGEOT,5008,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,16 295 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,33 999 €
MINI,Mini,Cooper 136ch Heddon Street BVA7 Euro6d-T,Essence /,66 959 km,/ 2019 /,Automatique,0,0,1,1,1,0,1,33 999 €
NISSAN,Leaf,150ch 40kWh N-Connecta,Electrique /,18 398 km,/ 2019 /,Automatique,1,0,1,1,1,1,1,33 999 €
OPEL,Corsa,1.2 Turbo 100ch GS Line,Essence /,61 620 km,/ 2020 /,Manuelle,1,1,1,1,0,0,0,33 999 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Expression +,Gpl /,10 000 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,33 999 €
PORSCHE,Cayenne,3.0 440ch S,Essence /,97 042 km,/ 2017 /,Automatique,1,1,1,0,1,0,0,33 999 €
RENAULT,Twingo,0.9 TCe 95ch Zen - 20,Essence /,28 829 km,/ 2020 /,Manuelle,1,0,0,1,0,0,0,33 999 €
RENAULT,Kadjar,1.2 TCe 130ch energy Intens EDC,Essence /,14 678 km,/ 2017 /,Automatique,0,1,1,1,1,1,1,33 999 €
TOYOTA,Yaris Cross,116h Design MY21,Hybride /,9 324 km,/ 2021 /,Automatique,1,1,1,1,1,1,1,33 999 €
VOLKSWAGEN,Taigo,1.0 TSI 110ch R-Line DSG7,Essence /,18 411 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,33 999 €
MERCEDES,Glb,250 224ch AMG Line LAUCH EDITION 4Matic 8G DCT,Essence /,39 195 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,33 999 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,1 832 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,33 999 €
CITROEN,C3 Aircross,PureTech 110ch S&S Feel Pack,Essence /,25 155 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,33 999 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S EAT6,Essence /,96 052 km,/ 2017 /,Automatique,1,0,1,1,1,0,1,33 999 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta,Essence M /,40 615 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,33 999 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like,Essence /,21 957 km,/ 2021 /,Manuelle,1,0,1,1,0,0,0,33 999 €
MERCEDES,Gla,200 d 150ch AMG Line 8G-DCT,Diesel /,78 822 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,33 999 €
PEUGEOT,208,1.2 PureTech 75ch S&S Style,Essence /,313 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,33 999 €
CITROEN,C4 Picasso,BlueHDi 120ch Feel S&S,Diesel /,89 393 km,/ 2017 /,Manuelle,1,0,1,1,1,0,1,33 999 €
AUDI,E-Tron Sportback,55 408ch S Line e-quattro,Electrique /,36 309 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,33 999 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,101 899 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,33 999 €
RENAULT,Captur,1.6 E-Tech hybride 145ch Techno,Hybride /,9 990 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,33 999 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta + Pack DESIGN + Roue de secours,Essence M /,38 055 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,33 999 €
NISSAN,X-Trail,1.6 dCi 130ch Tekna 7 places,Diesel /,113 473 km,/ 2016 /,Manuelle,0,0,1,1,1,1,1,33 999 €
LAND-ROVER,Range Rover Evoque,1.5 P300e 309ch Dynamic SE,Hybride R /,10 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,0,33 999 €
BMW,Serie 1,118iA 136ch Business Design DKG7,Essence /,3 778 km,/ 2023 /,Automatique,1,1,1,1,1,1,0,33 999 €
CITROEN,C4,BlueHDi 130ch S&S Feel Pack EAT8,Diesel /,16 900 km,/ 2023 /,Automatique,1,1,1,1,1,1,1,23 480 €
HYUNDAI,Kona,Electric 204ch Executive Euro6d-T EVAP,Electrique /,50 822 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,23 480 €
FORD,C-Max,1.0 EcoBoost 100ch Stop&Start Trend Euro6.2,Essence /,64 068 km,/ 2019 /,Manuelle,1,0,1,1,0,0,0,23 480 €
DS,Ds 3 Crossback,E-Tense Performance Line 4cv,Electrique /,30 200 km,/ 2021 /,Automatique,1,0,1,1,1,0,1,23 480 €
LAND-ROVER,Discovery Sport,2.0 TD4 150ch AWD SE BVA Mark I,Diesel /,140 040 km,/ 2016 /,Automatique,1,0,1,1,1,0,1,23 480 €
MERCEDES,Eqe Suv,350+ 292ch AMG Line 4Matic,Electrique /,9 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,23 480 €
TOYOTA,Yaris,120 VVT-i Dynamic 5p MY22,Essence /,4 242 km,/ 2023 /,Manuelle,1,0,1,1,0,1,0,23 480 €
RENAULT,Austral,1.2 E-Tech full hybrid 200ch Iconic,Hybride /,46 538 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,23 480 €
OPEL,Mokka,Mokka-e 136ch GS Line,Electrique /,10 500 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,23 480 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Active,Diesel /,82 452 km,/ 2021 /,Manuelle,1,0,1,1,0,0,0,23 480 €
TOYOTA,Aygo,1.0 VVT-i 72ch x-play 5p MY20,Essence /,15 509 km,/ 2020 /,Manuelle,1,0,0,1,0,1,0,23 480 €
MINI,Mini,Cooper 136ch Edition Greenwich BVA7,Essence /,43 507 km,/ 2020 /,Automatique,0,1,1,1,1,0,1,23 480 €
LAND-ROVER,Range Rover Sport,3.0 SDV6 306 HSE Dynamic Mark IV,Diesel /,137 376 km,/ 2016 /,Automatique,0,0,1,1,1,1,1,23 480 €
VOLKSWAGEN,Golf,1.5 TSI EVO 130ch Connect DSG7 5p,Essence /,55 003 km,/ 2018 /,Automatique,1,0,1,1,1,1,1,23 480 €
PEUGEOT,208,1.5 BlueHDi 100ch E6.c Active BVM5 5p,Diesel /,91 937 km,/ 2019 /,Manuelle,1,0,1,0,0,0,0,23 480 €
VOLKSWAGEN,T-Roc,1.0 TSI 110ch Life,Essence /,8 099 km,/ 2022 /,Manuelle,1,1,1,1,1,1,1,23 480 €
TOYOTA,Bz4x,204ch 11kW Origin,Electrique /,8 000 km,/ 2024 /,Automatique,0,0,1,1,1,1,1,23 480 €
RENAULT,Captur,1.3 TCe 130ch FAP Intens,Essence /,75 750 km,/ 2019 /,Manuelle,1,1,1,1,1,0,1,23 480 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c GT Line S&S,Essence /,33 124 km,/ 2018 /,Manuelle,0,1,1,1,1,0,1,23 480 €
CITROEN,C5 Aircross,Hybrid rechargeable 225ch Shine Pack ë-EAT8,Hybride R /,14 613 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,23 480 €
PEUGEOT,508,BlueHDi 130ch S&S Allure Business EAT8 7cv,Diesel /,35 626 km,/ 2020 /,Automatique,1,0,1,0,1,0,0,23 480 €
RENAULT,Austral,1.2 E-Tech full hybrid 200ch Iconic esprit Alpine,Hybride /,19 033 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,23 480 €
FORD,Transit 2t,PE 390 L2H2 198 kW Batterie 75/68 kWh Trend Business,Electrique /,10 km,/ 2023 /,Automatique,0,0,1,1,1,0,1,23 480 €
CITROEN,Jumpy,M 2.0 BlueHDi 145ch,Diesel /,11 750 km,/ 2023 /,Manuelle,0,0,1,1,0,0,1,23 480 €
RENAULT,Clio,1.5 Blue dCi 85ch Business,Diesel /,60 455 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,23 480 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like,Essence /,36 188 km,/ 2020 /,Manuelle,1,0,1,1,0,0,0,23 480 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,10 km,/ 2023 /,Manuelle,0,0,1,1,1,1,1,23 480 €
MERCEDES,Gle Coupe,400 e 252ch+136ch AMG Line 4Matic 9G-Tronic,Hybride R /,9 900 km,/ 2024 /,Automatique,0,0,1,1,1,1,1,23 480 €
SUZUKI,Across,2.5 Hybride Rechargeable 306ch Pack 2023 ( IDEM TOYOTA RAV4 / RAV 4 ),Hybride R /,5 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,23 480 €
TOYOTA,Highlander,2.5 Hybrid 248ch Lounge AWD-I MY23,Hybride /,9 500 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,23 480 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure Pack,Essence /,12 917 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,18 499 €
VOLKSWAGEN,Tiguan Allspace,2.0 TDI 150ch Carat DSG7 Euro6dT,Diesel /,71 906 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,18 499 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,19 486 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,18 499 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure Business EAT8,Essence /,31 776 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,18 499 €
CITROEN,C3,PureTech 82ch Graphic S&S E6.d,Essence /,40 385 km,/ 2019 /,Manuelle,1,0,1,0,1,0,1,18 499 €
SMART,Fortwo Cabriolet,EQ 82ch prime,Electrique /,3 000 km,/ 2024 /,Automatique,0,0,1,1,1,1,1,18 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style,Essence /,7 107 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,18 499 €
MINI,Mini,Cooper 136ch Hatch,Essence /,68 357 km,/ 2017 /,Manuelle,1,0,0,1,0,0,0,18 499 €
HYUNDAI,Tucson,1.6 CRDI 136ch Hybrid 48V Executive DCT7,Diesel M /,34 265 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,18 499 €
RENAULT,Clio,1.6 E-Tech hybride 140ch Intens -21N,Hybride /,21 657 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,18 499 €
DACIA,Spring,Confort Plus - Achat Intégral,Electrique /,6 096 km,/ 2022 /,Automatique,1,0,0,1,0,1,1,18 499 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S,Essence /,95 747 km,/ 2018 /,Manuelle,0,1,1,1,1,0,1,18 499 €
VOLKSWAGEN,Golf,1.5 eTSI OPF 130ch Life 1st DSG7,Essence M /,37 034 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,18 499 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta,Essence M /,37 700 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,18 499 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Allure EAT8,Essence /,9 174 km,/ 2023 /,Automatique,1,1,1,1,1,1,0,18 499 €
CITROEN,C3 Aircross,BlueHDi 110ch S&S Feel Pack,Diesel /,12 674 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,18 499 €
DS,Ds 3 Crossback,BlueHDi 100ch So Chic,Diesel /,66 721 km,/ 2020 /,Manuelle,1,0,1,1,1,0,1,18 499 €
NISSAN,Qashqai,1.3 DIG-T 160ch N-Connecta 2019,Essence /,21 668 km,/ 2019 /,Manuelle,1,0,1,1,1,1,1,18 499 €
VOLKSWAGEN,Polo,1.0 TSI 95ch Life,Essence /,55 000 km,/ 2021 /,Manuelle,1,1,1,1,0,0,0,18 499 €
RENAULT,Twingo,E-Tech Electric Life R80 Achat Intégral - 21,Electrique /,28 410 km,/ 2022 /,Automatique,1,0,0,0,0,0,0,18 499 €
RENAULT,Megane,1.5 Blue dCi 115ch Techno EDC -23,Diesel /,18 120 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,18 499 €
RENAULT,Scenic,1.5 dCi 110ch energy Intens EDC,Diesel /,80 099 km,/ 2018 /,Automatique,0,1,1,1,1,1,1,18 499 €
DACIA,Duster,1.0 ECO-G 100ch Prestige 4x2 - E6U,Gpl /,41 159 km,/ 2021 /,Manuelle,1,0,1,1,1,1,1,18 499 €
BMW,Serie 5,530eA iPerformance 252ch M Sport Steptronic,Hybride R /,94 197 km,/ 2018 /,Automatique,0,0,1,1,1,1,1,18 499 €
PEUGEOT,3008,Plug-in Hybrid 225ch Allure Pack e-EAT8,Hybride R /,12 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,18 499 €
VOLKSWAGEN,E-Up!,Electrique 83ch 4cv,Electrique /,54 032 km,/ 2020 /,Automatique,1,0,0,1,1,0,0,18 499 €
JAGUAR,F-Pace,P400e Plug-in-Hybrid R-Dynamic HSE BVA8 AWD,Hybride R /,10 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,18 499 €
BMW,Serie 1,128tiA 265ch,Essence /,14 990 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,18 499 €
RENAULT,Megane,1.5 Blue dCi 115ch Business EDC,Diesel /,65 930 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,18 499 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Style,Diesel /,20 416 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,18 499 €
OPEL,Corsa,1.2 75ch Elegance Business,Essence /,30 298 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,13 499 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,7 947 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,13 499 €
RENAULT,Clio,1.3 TCe 140ch Intens -21N,Essence /,26 971 km,/ 2021 /,Manuelle,1,1,1,1,1,0,1,13 499 €
RENAULT,Captur,1.3 TCe mild hybrid 160ch RS Line EDC,Essence M /,9 125 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,13 499 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta,Essence M /,29 272 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,13 499 €
PEUGEOT,208,1.2 PureTech 75ch S&S Style,Essence /,4 868 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,13 499 €
PEUGEOT,308,PHEV 180ch Allure e-EAT8,Hybride R /,8 000 km,/ 2023 /,Automatique,1,1,1,0,1,1,1,13 499 €
RENAULT,Megane,1.5 Blue dCi 115ch Evolution EDC -23,Diesel /,10 273 km,/ 2023 /,Automatique,1,1,1,1,1,0,1,13 499 €
RENAULT,Clio,1.6 E-Tech hybride 140ch Business -21N,Hybride /,19 310 km,/ 2021 /,Automatique,1,1,1,1,0,0,1,13 499 €
RENAULT,Clio,1.6 E-Tech 145ch full hybrid Techno,Hybride /,9 000 km,/ 2023 /,Automatique,1,1,1,1,1,1,1,13 499 €
RENAULT,Trafic,L2H1 1300 2.0 dCi 120ch Grand Confort S&S E6,Diesel /,76 710 km,/ 2021 /,Manuelle,0,0,1,1,0,0,0,13 499 €
RENAULT,Megane,1.3 TCe 140ch Techno EDC -23,Essence /,8 081 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,13 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack 118g,Essence /,10 940 km,/ 2022 /,Manuelle,1,0,1,1,0,0,1,13 499 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S,Essence /,98 016 km,/ 2017 /,Manuelle,1,0,1,1,1,0,1,13 499 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2,Diesel /,103 633 km,/ 2018 /,Manuelle,1,0,1,1,1,1,1,13 499 €
RENAULT,Arkana,1.3 TCe 140ch FAP Zen EDC,Essence M /,36 016 km,/ 2022 /,Automatique,1,1,1,1,1,1,1,13 499 €
PEUGEOT,3008,HYBRID 225ch Allure Pack e-EAT8,Hybride /,33 254 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,13 499 €
CITROEN,C3,PureTech 82ch Shine,Essence /,19 400 km,/ 2018 /,Manuelle,1,0,1,0,1,0,1,13 499 €
MINI,Clubman,Cooper S 178ch Business Design BVA7,Essence /,20 210 km,/ 2020 /,Automatique,0,1,1,1,1,1,1,13 499 €
RENAULT,Clio,1.0 TCe 90ch Evolution,Essence /,79 308 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,13 499 €
DACIA,Sandero,1.0 SCe 75ch Essentiel - 20,Essence /,49 000 km,/ 2020 /,Manuelle,1,0,0,1,0,0,0,13 499 €
RENAULT,Twingo,1.0 SCe 65ch Life - 20,Essence /,42 369 km,/ 2020 /,Manuelle,1,0,0,0,0,0,0,13 499 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure EAT8,Essence /,9 730 km,/ 2023 /,Automatique,1,1,1,1,1,0,1,13 499 €
MERCEDES,Classe E Coupe,220 d 194ch AMG Line 9G-Tronic,Diesel /,75 455 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,13 499 €
PEUGEOT,308 Sw,1.5 BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,7 536 km,/ 2023 /,Automatique,1,1,1,0,1,1,1,13 499 €
RENAULT,Captur,1.6 E-Tech hybride 145ch Business -21,Hybride /,38 256 km,/ 2022 /,Automatique,1,1,1,1,0,1,1,13 499 €
BMW,Ix3,M sport 286ch Impressive,Electrique /,45 373 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,13 499 €
MERCEDES,Classe S,580 e 510ch AMG Line 9G-Tronic,Hybride /,42 201 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,13 499 €
RENAULT,Kadjar,1.5 Blue dCi 115ch Business - 21,Diesel /,45 761 km,/ 2021 /,Manuelle,1,0,1,1,1,1,1,13 499 €
SKODA,Kamiq,1.0 TSI Evo 110ch Ambition,Essence /,9 100 km,/ 2020 /,Manuelle,1,1,1,1,1,0,1,13 499 €
RENAULT,Twingo,Electric Zen R80 Achat Intégral,Electrique /,9 296 km,/ 2020 /,Automatique,1,0,0,1,1,0,0,14 499 €
CITROEN,Jumpy,M 1.5 BlueHDi 120ch S&S Pack Driver,Diesel /,29 704 km,/ 2023 /,Manuelle,0,0,1,1,0,1,1,14 499 €
OPEL,Corsa,1.2 Turbo 100ch Elegance,Essence /,30 915 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,14 499 €
TOYOTA,Yaris,HSD 100h TechnoLine 5p,Hybride /,79 159 km,/ 2017 /,Automatique,1,0,1,1,1,1,0,14 499 €
DS,Ds 3 Crossback,PureTech 130ch Rivoli Automatique,Essence /,18 374 km,/ 2022 /,Automatique,1,0,1,1,1,1,1,14 499 €
DACIA,Duster,1.3 TCe 150ch FAP Prestige 4x2,Essence /,59 405 km,/ 2020 /,Manuelle,1,0,1,1,1,1,1,14 499 €
RENAULT,Twingo,Electric Intens R80 Achat Intégral,Electrique /,20 379 km,/ 2020 /,Automatique,1,0,1,1,1,1,1,14 499 €
OPEL,Grandland X,1.2 Turbo 130ch ECOTEC Innovation,Essence /,86 708 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,14 499 €
RENAULT,Trafic,L1H1 1200 1.6 dCi 120ch Grand Confort Euro6,Diesel /,58 666 km,/ 2018 /,Manuelle,0,0,1,1,0,0,0,14 499 €
HYUNDAI,Tucson,1.6 T-GDi 150ch Hybrid 48V Executive DCT7,Essence M /,30 352 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,14 499 €
PEUGEOT,208,e-208 136ch Allure,Electrique /,26 417 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,14 499 €
MERCEDES,Eqc,400 408ch AMG Line 4Matic,Electrique /,65 400 km,/ 2021 /,Automatique,0,1,0,1,1,1,1,14 499 €
PEUGEOT,308,PHEV 225ch GT e-EAT8,Hybride R /,7 200 km,/ 2023 /,Automatique,1,1,1,0,1,1,1,14 499 €
DACIA,Spring,Confort Plus - Achat Intégral,Electrique /,10 000 km,/ 2021 /,Automatique,1,0,0,1,0,1,1,14 499 €
CITROEN,C5 Aircross,Hybrid rechargeable 225ch Shine ë-EAT8,Hybride R /,14 081 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,14 499 €
MERCEDES,Eqa,250+ 190ch AMG Line,Electrique /,7 500 km,/ 2024 /,Automatique,1,1,0,1,1,1,1,14 499 €
NISSAN,Qashqai,1.2L DIG-T 115ch Connect Edition,Essence /,105 221 km,/ 2015 /,Manuelle,1,0,1,1,1,1,1,14 499 €
RENAULT,Clio,1.6 E-Tech 140ch Intens,Hybride /,42 151 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,14 499 €
PEUGEOT,208,e-208 136ch Style,Electrique /,35 000 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,14 499 €
OPEL,Crossland X,1.2 Turbo 130ch Ultimate,Essence /,72 386 km,/ 2017 /,Manuelle,0,0,1,1,1,1,1,14 499 €
